date,state,cases,deaths,percent_uninsured,percent_vaccinated
2020-07-31,Delaware,14569,585.0,6.4075160659,54.0
2020-07-31,District of Columbia,12126,585.0,4.3005780747,38.0
2020-07-31,Florida,469808,6842.0,15.529126581,39.0
2020-07-31,Georgia,169031,3668.0,16.29778672,42.0
2020-07-31,Hawaii,2088,25.0,5.128620150550001,37.5
2020-07-31,Idaho,20853,193.0,14.009420647999999,36.5
2020-07-31,Illinois,179472,7506.0,6.11227209885,43.0
2020-07-31,Indiana,67800,2965.0,9.10056991495,48.0
2020-07-31,Iowa,44748,872.0,5.5738644505,49.0
2020-07-31,Kansas,28121,358.0,10.728303532,37.0
2020-07-31,Kentucky,30981,753.0,6.74097949965,43.0
2020-07-31,Louisiana,116270,3835.0,9.78604767645,40.0
2020-07-31,Maine,3910,123.0,11.5114892905,42.5
2020-07-31,Maryland,88907,3480.0,6.2551413195,50.5
2020-07-31,Massachusetts,117305,8603.0,3.4325865371499997,52.0
2020-07-31,Michigan,90722,6450.0,6.9572698595,42.0
2020-07-31,Minnesota,54347,1600.0,5.7390586292,48.0
2020-07-31,Mississippi,58747,1663.0,15.3031748965,39.0
2020-07-31,Missouri,51074,1305.0,12.809820267500001,39.0
2020-07-31,Montana,3977,60.0,11.784975879,36.0
2020-07-31,Nebraska,26109,338.0,10.1493554585,38.0
2020-07-31,Nevada,48142,831.0,12.553869326000001,33.5
2020-07-31,New Hampshire,6582,415.0,7.44701810545,49.5
2020-07-31,New Jersey,182887,15819.0,7.6422547527,50.0
2020-07-31,New Mexico,20600,642.0,10.556719648,38.5
2020-07-31,New York,419723,32372.0,5.312835155949999,51.0
2020-07-31,North Carolina,122370,1947.0,13.439739075,49.5
2020-07-31,North Dakota,6469,103.0,9.9603320111,42.0
2020-07-31,Ohio,91159,3489.0,7.01087775365,48.0
2020-07-31,Oklahoma,36456,541.0,18.654973337,46.0
2020-07-31,Oregon,18510,325.0,8.7410616266,40.0
2020-07-31,Pennsylvania,116787,7261.0,6.6595234316,48.0
2020-07-31,Rhode Island,17244,995.0,3.6707931257,50.0
2020-07-31,South Carolina,89016,1712.0,13.1513308905,46.0
2020-07-31,South Dakota,8764,130.0,11.835788777,35.0
2020-07-31,Tennessee,102729,1047.0,11.841059603,47.0
2020-07-31,Texas,443090,7273.0,21.144678936,38.0
2020-07-31,Utah,40243,308.0,11.860651211,44.0
2020-07-31,Vermont,1407,57.0,5.8276952829,47.0
2020-07-31,Virginia,89888,2174.0,11.311415302,50.0
2020-07-31,Washington,58723,1651.0,8.0248801876,42.0
2020-07-31,West Virginia,6642,116.0,7.8077728648,39.0
2020-07-31,Wisconsin,53549,936.0,6.760104944649999,50.0
2020-07-31,Wyoming,2726,26.0,14.464995133,41.0
2020-08-01,Alabama,89349,1603.0,11.531698288,39.0
2020-08-01,Alaska,3782,22.0,18.1312713645,31.0
2020-08-01,Arizona,177019,3753.0,13.11674912,38.0
2020-08-01,Arkansas,41618,458.0,8.9244531414,43.0
2020-08-01,California,509507,9365.0,7.87424135985,41.0
2020-08-01,Colorado,47357,1846.0,10.723033657,43.0
2020-08-01,Connecticut,49567,4432.0,5.2821040986,54.0
2020-08-01,Delaware,14656,585.0,6.4075160659,54.0
2020-08-01,District of Columbia,12205,585.0,4.3005780747,38.0
2020-08-01,Florida,479419,7021.0,15.529126581,39.0
2020-08-01,Georgia,172457,3738.0,16.29778672,42.0
2020-08-01,Hawaii,2174,25.0,5.128620150550001,37.5
2020-08-01,Idaho,21231,197.0,14.009420647999999,36.5
2020-08-01,Illinois,180976,7510.0,6.11227209885,43.0
2020-08-01,Indiana,68773,2971.0,9.10056991495,48.0
2020-08-01,Iowa,45288,874.0,5.5738644505,49.0
2020-08-01,Kansas,28147,358.0,10.728303532,37.0
2020-08-01,Kentucky,31612,758.0,6.74097949965,43.0
2020-08-01,Louisiana,116270,3835.0,9.78604767645,40.0
2020-08-01,Maine,3935,123.0,11.5114892905,42.5
2020-08-01,Maryland,89925,3490.0,6.2551413195,50.5
2020-08-01,Massachusetts,117737,8620.0,3.4325865371499997,52.0
2020-08-01,Michigan,91413,6457.0,6.9572698595,42.0
2020-08-01,Minnesota,55060,1606.0,5.7390586292,48.0
2020-08-01,Mississippi,59881,1693.0,15.3031748965,39.0
2020-08-01,Missouri,52012,1311.0,12.809820267500001,39.0
2020-08-01,Montana,4081,61.0,11.784975879,36.0
2020-08-01,Nebraska,26315,338.0,10.1493554585,38.0
2020-08-01,Nevada,49207,832.0,12.553869326000001,33.5
2020-08-01,New Hampshire,6613,416.0,7.44701810545,49.5
2020-08-01,New Jersey,183248,15830.0,7.6422547527,50.0
2020-08-01,New Mexico,20782,651.0,10.556719648,38.5
2020-08-01,New York,420477,32390.0,5.312835155949999,51.0
2020-08-01,North Carolina,124015,1989.0,13.439739075,49.5
2020-08-01,North Dakota,6602,103.0,9.9603320111,42.0
2020-08-01,Ohio,92087,3515.0,7.01087775365,48.0
2020-08-01,Oklahoma,37706,549.0,18.654973337,46.0
2020-08-01,Oregon,18817,329.0,8.7410616266,40.0
2020-08-01,Pennsylvania,117468,7270.0,6.6595234316,48.0
2020-08-01,Rhode Island,17244,995.0,3.6707931257,50.0
2020-08-01,South Carolina,90599,1751.0,13.1513308905,46.0
2020-08-01,South Dakota,8867,134.0,11.835788777,35.0
2020-08-01,Tennessee,105430,1056.0,11.841059603,47.0
2020-08-01,Texas,448224,7477.0,21.144678936,38.0
2020-08-01,Utah,40748,312.0,11.860651211,44.0
2020-08-01,Vermont,1413,57.0,5.8276952829,47.0
2020-08-01,Virginia,90801,2215.0,11.311415302,50.0
2020-08-01,Washington,59646,1673.0,8.0248801876,42.0
2020-08-01,West Virginia,6735,116.0,7.8077728648,39.0
2020-08-01,Wisconsin,54531,948.0,6.760104944649999,50.0
2020-08-01,Wyoming,2769,26.0,14.464995133,41.0
2020-08-02,Alabama,91444,1627.0,11.531698288,39.0
2020-08-02,Alaska,3927,22.0,18.1312713645,31.0
2020-08-02,Arizona,178473,3769.0,13.11674912,38.0
2020-08-02,Arkansas,42232,464.0,8.9244531414,43.0
2020-08-02,California,515937,9399.0,7.87424135985,41.0
2020-08-02,Colorado,47799,1846.0,10.723033657,43.0
2020-08-02,Connecticut,49567,4432.0,5.2821040986,54.0
2020-08-02,Delaware,14723,585.0,6.4075160659,54.0
2020-08-02,District of Columbia,12274,586.0,4.3005780747,38.0
2020-08-02,Florida,486491,7083.0,15.529126581,39.0
2020-08-02,Georgia,175085,3752.0,16.29778672,42.0
2020-08-02,Hawaii,2219,25.0,5.128620150550001,37.5
2020-08-02,Idaho,21465,197.0,14.009420647999999,36.5
2020-08-02,Illinois,182433,7521.0,6.11227209885,43.0
2020-08-02,Indiana,69531,2975.0,9.10056991495,48.0
2020-08-02,Iowa,45716,878.0,5.5738644505,49.0
2020-08-02,Kansas,28341,361.0,10.728303532,37.0
2020-08-02,Kentucky,31966,759.0,6.74097949965,43.0
2020-08-02,Louisiana,119736,3893.0,9.78604767645,40.0
2020-08-02,Maine,3956,123.0,11.5114892905,42.5
2020-08-02,Maryland,90835,3501.0,6.2551413195,50.5
2020-08-02,Massachusetts,118152,8632.0,3.4325865371499997,52.0
2020-08-02,Michigan,91814,6457.0,6.9572698595,42.0
2020-08-02,Minnesota,55812,1614.0,5.7390586292,48.0
2020-08-02,Mississippi,60553,1703.0,15.3031748965,39.0
2020-08-02,Missouri,52577,1311.0,12.809820267500001,39.0
2020-08-02,Montana,4193,61.0,11.784975879,36.0
2020-08-02,Nebraska,26608,338.0,10.1493554585,38.0
2020-08-02,Nevada,50270,833.0,12.553869326000001,33.5
2020-08-02,New Hampshire,6634,417.0,7.44701810545,49.5
2020-08-02,New Jersey,183551,15836.0,7.6422547527,50.0
2020-08-02,New Mexico,21016,654.0,10.556719648,38.5
2020-08-02,New York,421008,32401.0,5.312835155949999,51.0
2020-08-02,North Carolina,125281,1996.0,13.439739075,49.5
2020-08-02,North Dakota,6660,105.0,9.9603320111,42.0
2020-08-02,Ohio,93031,3529.0,7.01087775365,48.0
2020-08-02,Oklahoma,38201,550.0,18.654973337,46.0
2020-08-02,Oregon,19097,331.0,8.7410616266,40.0
2020-08-02,Pennsylvania,118038,7274.0,6.6595234316,48.0
2020-08-02,Rhode Island,17244,995.0,3.6707931257,50.0
2020-08-02,South Carolina,91788,1777.0,13.1513308905,46.0
2020-08-02,South Dakota,8955,135.0,11.835788777,35.0
2020-08-02,Tennessee,106694,1062.0,11.841059603,47.0
2020-08-02,Texas,454759,7520.0,21.144678936,38.0
2020-08-02,Utah,41094,313.0,11.860651211,44.0
2020-08-02,Vermont,1418,57.0,5.8276952829,47.0
2020-08-02,Virginia,91782,2218.0,11.311415302,50.0
2020-08-02,Washington,60158,1677.0,8.0248801876,42.0
2020-08-02,West Virginia,6854,117.0,7.8077728648,39.0
2020-08-02,Wisconsin,55447,949.0,6.760104944649999,50.0
2020-08-02,Wyoming,2808,26.0,14.464995133,41.0
2020-08-03,Alabama,92661,1633.0,11.531698288,39.0
2020-08-03,Alaska,4008,23.0,18.1312713645,31.0
2020-08-03,Arizona,179506,3785.0,13.11674912,38.0
2020-08-03,Arkansas,42956,475.0,8.9244531414,43.0
2020-08-03,California,522235,9500.0,7.87424135985,41.0
2020-08-03,Colorado,48119,1849.0,10.723033657,43.0
2020-08-03,Connecticut,49819,4437.0,5.2821040986,54.0
2020-08-03,Delaware,14826,585.0,6.4075160659,54.0
2020-08-03,District of Columbia,12313,586.0,4.3005780747,38.0
2020-08-03,Florida,491245,7156.0,15.529126581,39.0
2020-08-03,Georgia,176961,3754.0,16.29778672,42.0
2020-08-03,Hawaii,2425,25.0,5.128620150550001,37.5
2020-08-03,Idaho,21838,202.0,14.009420647999999,36.5
2020-08-03,Illinois,184010,7531.0,6.11227209885,43.0
2020-08-03,Indiana,70111,2980.0,9.10056991495,48.0
2020-08-03,Iowa,45897,884.0,5.5738644505,49.0
2020-08-03,Kansas,29200,366.0,10.728303532,37.0
2020-08-03,Kentucky,32500,762.0,6.74097949965,43.0
2020-08-03,Louisiana,120835,3910.0,9.78604767645,40.0
2020-08-03,Maine,3968,124.0,11.5114892905,42.5
2020-08-03,Maryland,91705,3504.0,6.2551413195,50.5
2020-08-03,Massachusetts,118354,8642.0,3.4325865371499997,52.0
2020-08-03,Michigan,92465,6467.0,6.9572698595,42.0
2020-08-03,Minnesota,56420,1616.0,5.7390586292,48.0
2020-08-03,Mississippi,61125,1711.0,15.3031748965,39.0
2020-08-03,Missouri,53676,1316.0,12.809820267500001,39.0
2020-08-03,Montana,4249,64.0,11.784975879,36.0
2020-08-03,Nebraska,26883,334.0,10.1493554585,38.0
2020-08-03,Nevada,51236,847.0,12.553869326000001,33.5
2020-08-03,New Hampshire,6659,417.0,7.44701810545,49.5
2020-08-03,New Jersey,183817,15846.0,7.6422547527,50.0
2020-08-03,New Mexico,21130,655.0,10.556719648,38.5
2020-08-03,New York,421550,32413.0,5.312835155949999,51.0
2020-08-03,North Carolina,126748,2013.0,13.439739075,49.5
2020-08-03,North Dakota,6785,105.0,9.9603320111,42.0
2020-08-03,Ohio,93963,3539.0,7.01087775365,48.0
2020-08-03,Oklahoma,38586,551.0,18.654973337,46.0
2020-08-03,Oregon,19395,334.0,8.7410616266,40.0
2020-08-03,Pennsylvania,118937,7276.0,6.6595234316,48.0
2020-08-03,Rhode Island,17244,995.0,3.6707931257,50.0
2020-08-03,South Carolina,92951,1793.0,13.1513308905,46.0
2020-08-03,South Dakota,9020,135.0,11.835788777,35.0
2020-08-03,Tennessee,107900,1078.0,11.841059603,47.0
2020-08-03,Texas,463541,7697.0,21.144678936,38.0
2020-08-03,Utah,41557,317.0,11.860651211,44.0
2020-08-03,Vermont,1419,57.0,5.8276952829,47.0
2020-08-03,Virginia,93106,2218.0,11.311415302,50.0
2020-08-03,Washington,61009,1682.0,8.0248801876,42.0
2020-08-03,West Virginia,6973,117.0,7.8077728648,39.0
2020-08-03,Wisconsin,55938,953.0,6.760104944649999,50.0
2020-08-03,Wyoming,2848,27.0,14.464995133,41.0
2020-08-04,Alabama,93702,1666.0,11.531698288,39.0
2020-08-04,Alaska,4085,23.0,18.1312713645,31.0
2020-08-04,Arizona,180537,3850.0,13.11674912,38.0
2020-08-04,Arkansas,43729,490.0,8.9244531414,43.0
2020-08-04,California,527258,9696.0,7.87424135985,41.0
2020-08-04,Colorado,48492,1855.0,10.723033657,43.0
2020-08-04,Connecticut,49868,4437.0,5.2821040986,54.0
2020-08-04,Delaware,14905,587.0,6.4075160659,54.0
2020-08-04,District of Columbia,12398,587.0,4.3005780747,38.0
2020-08-04,Florida,496684,7401.0,15.529126581,39.0
2020-08-04,Georgia,179928,3829.0,16.29778672,42.0
2020-08-04,Hawaii,2568,26.0,5.128620150550001,37.5
2020-08-04,Idaho,22357,214.0,14.009420647999999,36.5
2020-08-04,Illinois,185370,7550.0,6.11227209885,43.0
2020-08-04,Indiana,70944,2996.0,9.10056991495,48.0
2020-08-04,Iowa,46231,888.0,5.5738644505,49.0
2020-08-04,Kansas,29259,367.0,10.728303532,37.0
2020-08-04,Kentucky,33209,769.0,6.74097949965,43.0
2020-08-04,Louisiana,124243,3937.0,9.78604767645,40.0
2020-08-04,Maine,3975,123.0,11.5114892905,42.5
2020-08-04,Maryland,92416,3513.0,6.2551413195,50.5
2020-08-04,Massachusetts,118885,8651.0,3.4325865371499997,52.0
2020-08-04,Michigan,93165,6471.0,6.9572698595,42.0
2020-08-04,Minnesota,57022,1620.0,5.7390586292,48.0
2020-08-04,Mississippi,62199,1753.0,15.3031748965,39.0
2020-08-04,Missouri,54890,1330.0,12.809820267500001,39.0
2020-08-04,Montana,4360,64.0,11.758305030999999,35.0
2020-08-04,Nebraska,27107,339.0,10.1493554585,38.0
2020-08-04,Nevada,52256,862.0,12.553869326000001,33.5
2020-08-04,New Hampshire,6689,418.0,7.44701810545,49.5
2020-08-04,New Jersey,184201,15857.0,7.6422547527,50.0
2020-08-04,New Mexico,21340,658.0,10.556719648,38.5
2020-08-04,New York,422296,32422.0,5.312835155949999,51.0
2020-08-04,North Carolina,128236,2038.0,13.439739075,49.5
2020-08-04,North Dakota,6933,107.0,9.9603320111,42.0
2020-08-04,Ohio,95106,3570.0,7.01087775365,48.0
2020-08-04,Oklahoma,39452,566.0,18.654973337,46.0
2020-08-04,Oregon,19700,336.0,8.7410616266,40.0
2020-08-04,Pennsylvania,119765,7296.0,6.6595234316,48.0
2020-08-04,Rhode Island,17244,995.0,3.6707931257,50.0
2020-08-04,South Carolina,94190,1847.0,13.1513308905,46.0
2020-08-04,South Dakota,9079,136.0,11.835788777,35.0
2020-08-04,Tennessee,109592,1102.0,11.841059603,47.0
2020-08-04,Texas,473105,7951.0,21.144678936,38.0
2020-08-04,Utah,42003,324.0,11.860651211,44.0
2020-08-04,Vermont,1423,57.0,5.8276952829,47.0
2020-08-04,Virginia,94251,2244.0,11.311415302,50.0
2020-08-04,Washington,61826,1703.0,8.0248801876,42.0
2020-08-04,West Virginia,7051,124.0,7.8077728648,39.0
2020-08-04,Wisconsin,56687,963.0,6.760104944649999,50.0
2020-08-04,Wyoming,2884,27.0,14.464995133,41.0
2020-08-05,Alabama,94654,1695.0,11.531698288,39.0
2020-08-05,Alaska,4142,23.0,18.1312713645,31.0
2020-08-05,Arizona,182230,3933.0,13.11674912,38.0
2020-08-05,Arkansas,44607,508.0,8.9244531414,43.0
2020-08-05,California,532776,9866.0,7.87424135985,41.0
2020-08-05,Colorado,49143,1857.0,10.723033657,43.0
2020-08-05,Connecticut,49971,4437.0,5.2821040986,54.0
2020-08-05,Delaware,15058,587.0,6.4075160659,54.0
2020-08-05,District of Columbia,12443,587.0,4.3005780747,38.0
2020-08-05,Florida,502092,7626.0,15.529126581,39.0
2020-08-05,Georgia,183850,3889.0,16.29778672,42.0
2020-08-05,Hawaii,2740,26.0,5.128620150550001,37.5
2020-08-05,Idaho,22854,218.0,14.009420647999999,36.5
2020-08-05,Illinois,187223,7579.0,6.11227209885,43.0
2020-08-05,Indiana,71685,3007.0,9.10056991495,48.0
2020-08-05,Iowa,46832,900.0,5.5738644505,49.0
2020-08-05,Kansas,30047,371.0,10.728303532,37.0
2020-08-05,Kentucky,33823,771.0,6.74097949965,43.0
2020-08-05,Louisiana,125726,3978.0,9.78604767645,40.0
2020-08-05,Maine,3992,124.0,11.5114892905,42.5
2020-08-05,Maryland,93000,3526.0,6.2551413195,50.5
2020-08-05,Massachusetts,119301,8653.0,3.4325865371499997,52.0
2020-08-05,Michigan,93829,6477.0,6.9572698595,42.0
2020-08-05,Minnesota,57670,1629.0,5.7390586292,48.0
2020-08-05,Mississippi,63444,1804.0,15.3031748965,39.0
2020-08-05,Missouri,55951,1337.0,12.809820267500001,39.0
2020-08-05,Montana,4481,65.0,11.784975879,36.0
2020-08-05,Nebraska,27426,342.0,10.1493554585,38.0
2020-08-05,Nevada,52919,891.0,12.553869326000001,33.5
2020-08-05,New Hampshire,6716,418.0,7.44701810545,49.5
2020-08-05,New Jersey,184540,15842.0,7.6422547527,50.0
2020-08-05,New Mexico,21566,667.0,10.556719648,38.5
2020-08-05,New York,422935,32431.0,5.312835155949999,51.0
2020-08-05,North Carolina,129454,2079.0,13.439739075,49.5
2020-08-05,North Dakota,7057,108.0,9.9603320111,42.0
2020-08-05,Ohio,96305,3596.0,7.01087775365,48.0
2020-08-05,Oklahoma,40555,583.0,18.654973337,46.0
2020-08-05,Oregon,19979,342.0,8.7410616266,40.0
2020-08-05,Pennsylvania,120492,7310.0,6.6595234316,48.0
2020-08-05,Rhode Island,17860,1001.0,3.6707931257,50.0
2020-08-05,South Carolina,95472,1894.0,13.1513308905,46.0
2020-08-05,South Dakota,9168,137.0,11.835788777,35.0
2020-08-05,Tennessee,111209,1129.0,11.841059603,47.0
2020-08-05,Texas,482467,8152.0,21.144678936,38.0
2020-08-05,Utah,42463,330.0,11.860651211,44.0
2020-08-05,Vermont,1428,57.0,5.8276952829,47.0
2020-08-05,Virginia,95049,2274.0,11.311415302,50.0
2020-08-05,Washington,62387,1702.0,8.0248801876,42.0
2020-08-05,West Virginia,7159,124.0,7.8077728648,39.0
2020-08-05,Wisconsin,57617,972.0,6.760104944649999,50.0
2020-08-05,Wyoming,2923,27.0,14.464995133,41.0
2020-08-06,Alabama,96592,1714.0,11.531698288,39.0
2020-08-06,Alaska,4184,23.0,18.1312713645,31.0
2020-08-06,Arizona,183744,4005.0,13.11674912,38.0
2020-08-06,Arkansas,45295,515.0,8.9244531414,43.0
2020-08-06,California,541013,10014.0,7.87424135985,41.0
2020-08-06,Colorado,49633,1857.0,10.723033657,43.0
2020-08-06,Connecticut,50011,4437.0,5.2821040986,54.0
2020-08-06,Delaware,15125,587.0,6.4075160659,54.0
2020-08-06,District of Columbia,12518,587.0,4.3005780747,38.0
2020-08-06,Florida,509735,7746.0,15.529126581,39.0
2020-08-06,Georgia,186828,3933.0,16.29778672,42.0
2020-08-06,Hawaii,2891,28.0,5.128620150550001,37.5
2020-08-06,Idaho,23510,227.0,14.009420647999999,36.5
2020-08-06,Illinois,189201,7599.0,6.11227209885,43.0
2020-08-06,Indiana,72741,3013.0,9.10056991495,48.0
2020-08-06,Iowa,47556,912.0,5.5738644505,49.0
2020-08-06,Kansas,30153,376.0,10.728303532,37.0
2020-08-06,Kentucky,34435,780.0,6.74097949965,43.0
2020-08-06,Louisiana,127034,4028.0,9.78604767645,40.0
2020-08-06,Maine,3997,124.0,11.5114892905,42.5
2020-08-06,Maryland,93598,3535.0,6.2551413195,50.5
2020-08-06,Massachusetts,119566,8685.0,3.4325865371499997,52.0
2020-08-06,Michigan,94603,6505.0,6.9572698595,42.0
2020-08-06,Minnesota,58508,1636.0,5.7390586292,48.0
2020-08-06,Mississippi,64400,1825.0,15.3031748965,39.0
2020-08-06,Missouri,57175,1349.0,12.809820267500001,39.0
2020-08-06,Montana,4621,66.0,11.784975879,36.0
2020-08-06,Nebraska,27750,347.0,10.241336634,38.0
2020-08-06,Nevada,53705,901.0,12.553869326000001,33.5
2020-08-06,New Hampshire,6739,419.0,7.44701810545,49.5
2020-08-06,New Jersey,184912,15849.0,7.6422547527,50.0
2020-08-06,New Mexico,21773,669.0,10.556719648,38.5
2020-08-06,New York,423629,32329.0,5.312835155949999,51.0
2020-08-06,North Carolina,131478,2122.0,13.439739075,49.5
2020-08-06,North Dakota,7177,109.0,9.9603320111,42.0
2020-08-06,Ohio,97471,3618.0,7.01087775365,48.0
2020-08-06,Oklahoma,41395,593.0,18.654973337,46.0
2020-08-06,Oregon,20250,343.0,8.7410616266,40.0
2020-08-06,Pennsylvania,121294,7340.0,6.6595234316,48.0
2020-08-06,Rhode Island,17860,1001.0,3.6707931257,50.0
2020-08-06,South Carolina,96797,1942.0,13.1513308905,46.0
2020-08-06,South Dakota,9273,141.0,11.835788777,35.0
2020-08-06,Tennessee,113286,1168.0,11.841059603,47.0
2020-08-06,Texas,490102,8400.0,21.144678936,38.0
2020-08-06,Utah,43017,332.0,11.860651211,44.0
2020-08-06,Vermont,1437,58.0,5.8276952829,47.0
2020-08-06,Virginia,95867,2299.0,11.311415302,50.0
2020-08-06,Washington,63054,1713.0,8.0248801876,42.0
2020-08-06,West Virginia,7277,124.0,7.8077728648,39.0
2020-08-06,Wisconsin,58473,981.0,6.760104944649999,50.0
2020-08-06,Wyoming,2958,27.0,14.464995133,41.0
2020-08-07,Alabama,98301,1735.0,11.531698288,39.0
2020-08-07,Alaska,4248,23.0,18.1312713645,31.0
2020-08-07,Arizona,185104,4085.0,13.11674912,38.0
2020-08-07,Arkansas,46254,521.0,8.9244531414,43.0
2020-08-07,California,548142,10197.0,7.87424135985,41.0
2020-08-07,Colorado,50081,1862.0,10.723033657,43.0
2020-08-07,Connecticut,50083,4441.0,5.2821040986,54.0
2020-08-07,Delaware,15201,588.0,6.4075160659,54.0
2020-08-07,District of Columbia,12589,589.0,4.3005780747,38.0
2020-08-07,Florida,517407,7926.0,15.529126581,39.0
2020-08-07,Georgia,190772,4020.0,16.29778672,42.0
2020-08-07,Hawaii,3092,30.0,5.128620150550001,37.5
2020-08-07,Idaho,24073,231.0,14.009420647999999,36.5
2020-08-07,Illinois,191238,7624.0,6.11227209885,43.0
2020-08-07,Indiana,73986,3023.0,9.10056991495,48.0
2020-08-07,Iowa,47920,915.0,5.5738644505,49.0
2020-08-07,Kansas,30966,377.0,10.728303532,37.0
2020-08-07,Kentucky,35147,785.0,6.74097949965,43.0
2020-08-07,Louisiana,128533,4089.0,9.78604767645,40.0
2020-08-07,Maine,4014,124.0,11.5114892905,42.5
2020-08-07,Maryland,94395,3546.0,6.2551413195,50.5
2020-08-07,Massachusetts,119977,8703.0,3.4325865371499997,52.0
2020-08-07,Michigan,95354,6523.0,6.9572698595,42.0
2020-08-07,Minnesota,59059,1640.0,5.7390586292,48.0
2020-08-07,Mississippi,65436,1848.0,15.3031748965,39.0
2020-08-07,Missouri,58321,1374.0,12.809820267500001,39.0
2020-08-07,Montana,4771,71.0,11.784975879,36.0
2020-08-07,Nebraska,28028,352.0,10.241336634,38.0
2020-08-07,Nevada,54633,920.0,12.553869326000001,33.5
2020-08-07,New Hampshire,6776,419.0,7.44701810545,49.5
2020-08-07,New Jersey,185261,15849.0,7.6422547527,50.0
2020-08-07,New Mexico,21965,675.0,10.556719648,38.5
2020-08-07,New York,424349,32336.0,5.312835155949999,51.0
2020-08-07,North Carolina,133033,2160.0,13.439739075,49.5
2020-08-07,North Dakota,7327,110.0,9.9603320111,42.0
2020-08-07,Ohio,98675,3652.0,7.01087775365,48.0
2020-08-07,Oklahoma,42234,600.0,18.654973337,46.0
2020-08-07,Oregon,20658,351.0,8.7410616266,40.0
2020-08-07,Pennsylvania,122078,7360.0,6.6595234316,48.0
2020-08-07,Rhode Island,17860,1001.0,3.6707931257,50.0
2020-08-07,South Carolina,98219,1962.0,13.1513308905,46.0
2020-08-07,South Dakota,9371,144.0,11.835788777,35.0
2020-08-07,Tennessee,115913,1187.0,11.841059603,47.0
2020-08-07,Texas,498266,8680.0,21.144678936,38.0
2020-08-07,Utah,43515,337.0,11.860651211,44.0
2020-08-07,Vermont,1440,58.0,5.8276952829,47.0
2020-08-07,Virginia,97882,2317.0,11.311415302,50.0
2020-08-07,Washington,63973,1741.0,8.0248801876,42.0
2020-08-07,West Virginia,7433,127.0,7.8077728648,39.0
2020-08-07,Wisconsin,59536,994.0,6.760104944649999,50.0
2020-08-07,Wyoming,3000,28.0,14.464995133,41.0
2020-08-08,Alabama,100173,1755.0,11.531698288,39.0
2020-08-08,Alaska,4332,24.0,18.1312713645,31.0
2020-08-08,Arizona,186226,4140.0,13.11674912,38.0
2020-08-08,Arkansas,47039,535.0,8.9244531414,43.0
2020-08-08,California,556158,10299.0,7.87424135985,41.0
2020-08-08,Colorado,50491,1862.0,10.723033657,43.0
2020-08-08,Connecticut,50083,4441.0,5.2821040986,54.0
2020-08-08,Delaware,15259,590.0,6.4075160659,54.0
2020-08-08,District of Columbia,12653,590.0,4.3005780747,38.0
2020-08-08,Florida,525891,8108.0,15.529126581,39.0
2020-08-08,Georgia,194749,4086.0,16.29778672,42.0
2020-08-08,Hawaii,3323,30.0,5.128620150550001,37.5
2020-08-08,Idaho,24593,236.0,14.009420647999999,36.5
2020-08-08,Illinois,193257,7637.0,6.11227209885,43.0
2020-08-08,Indiana,75025,3036.0,9.10056991495,48.0
2020-08-08,Iowa,48304,926.0,5.5738644505,49.0
2020-08-08,Kansas,30992,378.0,10.728303532,37.0
2020-08-08,Kentucky,35986,790.0,6.74097949965,43.0
2020-08-08,Louisiana,128533,4089.0,9.78604767645,40.0
2020-08-08,Maine,4026,125.0,11.5114892905,42.5
2020-08-08,Maryland,95157,3559.0,6.2551413195,50.5
2020-08-08,Massachusetts,120395,8715.0,3.4325865371499997,52.0
2020-08-08,Michigan,96049,6517.0,6.9572698595,42.0
2020-08-08,Minnesota,59964,1648.0,5.7390586292,48.0
2020-08-08,Mississippi,66646,1874.0,15.3031748965,39.0
2020-08-08,Missouri,58710,1381.0,12.809820267500001,39.0
2020-08-08,Montana,4889,75.0,11.784975879,36.0
2020-08-08,Nebraska,28198,353.0,10.241336634,38.0
2020-08-08,Nevada,55481,949.0,12.553869326000001,33.5
2020-08-08,New Hampshire,6812,419.0,7.44701810545,49.5
2020-08-08,New Jersey,185640,15869.0,7.6422547527,50.0
2020-08-08,New Mexico,22115,681.0,10.556719648,38.5
2020-08-08,New York,425055,32345.0,5.312835155949999,51.0
2020-08-08,North Carolina,134915,2184.0,13.439739075,49.5
2020-08-08,North Dakota,7508,112.0,9.9603320111,42.0
2020-08-08,Ohio,99969,3668.0,7.01087775365,48.0
2020-08-08,Oklahoma,43070,603.0,18.654973337,46.0
2020-08-08,Oregon,21011,358.0,8.7410616266,40.0
2020-08-08,Pennsylvania,122666,7372.0,6.6595234316,48.0
2020-08-08,Rhode Island,17860,1001.0,3.6707931257,50.0
2020-08-08,South Carolina,99460,2007.0,13.1513308905,46.0
2020-08-08,South Dakota,9477,146.0,11.835788777,35.0
2020-08-08,Tennessee,117439,1199.0,11.841059603,47.0
2020-08-08,Texas,504605,8885.0,21.144678936,38.0
2020-08-08,Utah,43806,336.0,11.860651211,44.0
2020-08-08,Vermont,1446,58.0,5.8276952829,47.0
2020-08-08,Virginia,99189,2322.0,11.311415302,50.0
2020-08-08,Washington,64344,1749.0,8.0248801876,42.0
2020-08-08,West Virginia,7563,131.0,7.8077728648,39.0
2020-08-08,Wisconsin,60491,1000.0,6.760104944649999,50.0
2020-08-08,Wyoming,3013,28.0,14.464995133,41.0
2020-08-09,Alabama,101334,1768.0,11.531698288,39.0
